State,Year,Maternal_Mortality_Rate,"$10,000 to $14,999","$100,000 to $149,999","$15,000 to $24,999","$150,000 to $199,999","$200,000 or more","$25,000 to $34,999","$35,000 to $49,999","$50,000 to $74,999","$75,000 to $99,999","Less than $10,000",Percent_Overweight,Percent_Obese,Percent_Overweight_or_Obese,Percent_No_Activity,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
Ohio,2016,26.07089835970598,0.045424244966605264,0.14297929619625582,0.09410529670597559,0.050140120169336715,0.04729216211762004,0.09374604804486941,0.13570356541764217,0.19249730497546644,0.13268112772244087,0.06553777282011694,29.7,32.1,61.8,28.6,138085,0.030379838505268493,0.08433211427743781,0.0025853640873375093,0.08072564000434515,0.14312923199478583,0.983510156787486,0.0108483904841221,0.7465836260274469,0.1612267806061484,0.07672086033964587,0.007669189267480175,0.6917478364775319,0.30787558387949454,0.5704095303617337,0.4295904696382663,0.015121121048629468,0.024050403736828766,0.3791867328095014,0.3403193685049064,0.09864214071043198,0.04954919071586342,0.030995401383205997,0.024832530687619946,0.016844697106854475,0.006619111416880907,0.013730673136111815,0.0,0.007560560524314734,0.009870731795633124,0.04589926494550458,0.040301263714378824,0.6391425571206141,0.19731324908570808,0.05568309374660535,0.0028098634898794223
Ohio,2017,30.694574368568755,0.04261547521027688,0.14981250847231564,0.09076594963815857,0.05447336086027729,0.04944197133949108,0.09541394372072284,0.13361252564578113,0.18714893012360972,0.1358116009810669,0.061902148731800596,29.9,34.1,64.0,31.0,136832,0.03154963751169317,0.08770609214218897,0.003317937324602432,0.08588634237605239,0.13824982460243218,0.983256840505145,0.010830799812909261,0.7326502572497662,0.16976292095416276,0.08136985500467726,0.006124298409728718,0.6971834073900842,0.3023854069223573,0.5680250233863424,0.43185073666978485,0.014923409728718428,0.019016019644527597,0.3810804490177736,0.34760143826005613,0.09726525958840038,0.050185629092609915,0.030782273152478952,0.023810219831618334,0.017108571094480822,0.006855121608980355,0.011298526660430309,0.0,0.007081676800748363,0.010231524789522918,0.04543527829747428,0.04020989242282507,0.6443375818521984,0.19538558231992517,0.05372281337698784,0.002367867165575304
Ohio,2018,19.9801678334098,0.04087896497406139,0.15626491003017295,0.08696646420447633,0.058144665619537524,0.055420835234255596,0.09104833464405897,0.12998319931595537,0.1842784157145655,0.13606786316424987,0.0611991454492683,29.8,34.3,64.1,28.5,135134,0.0328118756197552,0.09127236668788018,0.0020646173427856795,0.09372178726301301,0.13142510397087334,0.9822768511255494,0.011314695043438365,0.727877514171119,0.17068983379460387,0.08508591472168366,0.005986650287862418,0.6921130137493154,0.30753178326697944,0.5682359731821748,0.43165302588541743,0.01481492444536534,0.020372371127917475,0.3863350452143798,0.3522355587786937,0.09426199180073112,0.04776000118400994,0.029504047834001807,0.023361996240768422,0.016072935012654107,0.006053250847307117,0.009102076457442243,0.0,0.006519454763420013,0.009671881243802447,0.04526618023591398,0.040448739769414065,0.6526336821229298,0.19160980952239998,0.050172421448340165,0.002493820948095964
Ohio,2019,34.95437338707878,0.03775633984365021,0.15886045405369578,0.0835603337155892,0.06480324408889969,0.06201218362918465,0.08891323919390728,0.12357896782629889,0.18846471566583978,0.13697719720605708,0.054817787532475064,29.6,35.7,65.30000000000001,30.4,134461,0.03479819427194503,0.09343973345431017,0.0022013818133138977,0.1018585314700917,0.11829452406273938,0.9820691501625006,0.011891924052327441,0.7205360662199448,0.17434795219431656,0.08822632584913097,0.0060240515837305985,0.6899026483515667,0.3096511256051941,0.5641040896616862,0.4357769167267832,0.015283241980946148,0.020199165557299142,0.3866176809632533,0.3577840414692736,0.09410163541844847,0.04697272815165736,0.028022995515428265,0.022125374643948804,0.01555097760688973,0.006076111288775184,0.007124742490387547,0.0,0.006871881065885275,0.010441689411799704,0.047471013899941246,0.03959512423676754,0.6696142375856197,0.18156937699407263,0.040740437747748416,0.0022980641226824135
Oklahoma,2011,38.26140189776554,0.06177359651792915,0.1086594627141578,0.1184605634147046,0.028151016381641365,0.026955665363926618,0.11761209748554137,0.15145797274688552,0.19142724467146732,0.11908351237677109,0.07621501431977196,28.6,31.5,60.1,31.7,52272,0.018499387817569636,0.04660238751147842,0.005050505050505051,0.039619681665136214,0.14736378940924397,0.9920416284052648,0.006906183042546679,0.7303910315273952,0.21799433731251913,0.04335016835016835,0.0046487603305785125,0.6579430670339761,0.34198041016222835,0.5820707070707071,0.41792929292929293,0.017715029078665442,0.03504744413835323,0.26834634220997855,0.32784282216100397,0.1340870829507193,0.06514003673094582,0.039791857973676154,0.027280379553106825,0.02148377716559535,0.010177532904805633,0.05155723905723906,0.0,0.006791398836853382,0.0095462197734925,0.04803719008264463,0.04323538414447505,0.6818181818181818,0.17364937251300888,0.03104912764003673,0.002716559534741353
Oklahoma,2012,28.435479896115712,0.05814052123165014,0.10591809598345088,0.11794529923943131,0.03244160430570817,0.030329856026770505,0.11278232083166115,0.15110583799806374,0.1934809749363041,0.12252728961155011,0.07451887710503868,29.8,31.4,61.2,29.1,52751,0.016909632044890145,0.047714735265682165,0.00517525734109306,0.04627400428427897,0.1398646471156945,0.9914693560311653,0.007260525866808212,0.7147352656821672,0.23821349358306004,0.038236241966976926,0.0048719455555344925,0.6621485848609505,0.3376997592462702,0.5772781558643438,0.4227218441356562,0.019980663873670642,0.035639134803131696,0.2779662944778298,0.3362400712782696,0.12312562795018103,0.05982824970142746,0.0378191882618339,0.024871566415802543,0.019336126329358685,0.009649106178081932,0.054046368789217265,0.0,0.007488009705977138,0.008189418210081326,0.04600860647191522,0.046065477431707455,0.6845747000056871,0.16932380428807037,0.03137381281871434,0.0027677200432219295
Oklahoma,2013,37.47493863478799,0.05287660624147487,0.1139570768302334,0.11248492335267388,0.03416947166201847,0.03289690394671116,0.11237123174158592,0.15202708806874646,0.19659948113261305,0.1208758646052441,0.07200153664358458,30.7,32.2,62.900000000000006,34.1,53369,0.015027450392549982,0.04875489516385917,0.004047293372557103,0.044164215181097644,0.13221158350353202,0.9907999025651596,0.007176450748561899,0.6961719350184564,0.25527928198017574,0.040416721317618844,0.005602503325900804,0.6619385785755776,0.33800520901647024,0.5782008281961438,0.4217991718038562,0.02033015420937248,0.03698776443253574,0.2790946054825835,0.3287301617043602,0.12177481309374356,0.058254792107777925,0.03445820607468755,0.024452397459199162,0.018793681725346175,0.009593584290505724,0.06623695403698776,0.0,0.005921040304296502,0.009218834904157844,0.04766812194345032,0.04202814367891473,0.6855852648541289,0.17232850531207256,0.032696883958852514,0.002398396072626431
Oklahoma,2014,24.372410431391664,0.051788685810586536,0.11912598742084313,0.1099550972635527,0.03915443693081354,0.03750222778284165,0.10914827489036003,0.14253072274371392,0.1970092755649616,0.12423852523117293,0.06900355921880642,30.6,32.5,63.1,30.4,53339,0.01811057575132642,0.05234443840341964,0.005586906391195935,0.04998218939237706,0.129829955567221,0.9877762987682559,0.009973940268846435,0.6721535836817338,0.2714149121655824,0.046438815875813194,0.004799490054181743,0.6689476743096046,0.33092108963422634,0.577944843360393,0.422055156639607,0.018448039895761076,0.050825849753463694,0.3538124074317104,0.2964997469018917,0.10105176325015468,0.05376928701325484,0.03385890249161027,0.028215752076341888,0.019610416393258216,0.006561802808451602,0.03725229194398095,0.0,0.006993006993006993,0.009186523931832244,0.04495772324190555,0.04143309773336583,0.6851647012504921,0.17272539792647032,0.03548997918971109,0.0026247211233806408
Oklahoma,2015,26.354429426602913,0.049952128958276755,0.12471764315361804,0.10888700513824992,0.04141352624402984,0.03981526441549321,0.1034244940620705,0.1451491134941471,0.19429991687721695,0.12485042014040343,0.06734920621857177,30.3,34.0,64.3,33.1,53122,0.0201799631037988,0.05237001618914951,0.006569782764203155,0.051071119310266935,0.12170099017356274,0.9872745755054403,0.010447648808403298,0.6565453107940213,0.2831218704115056,0.05009224050299311,0.005609728549376906,0.6757087459056511,0.32429125409434884,0.582056398478973,0.41794360152102705,0.015360867437219984,0.05005459131809796,0.367230149467264,0.31158465419223674,0.10031625315311923,0.0508075750160009,0.031568841534580776,0.02546967358156696,0.018429276006174465,0.006645081133993449,0.022457738789955196,0.0,0.005929746620985656,0.009054628967282858,0.045179021874176425,0.042637701893754,0.6889424343962953,0.17023078950340725,0.034279582847031365,0.002541319980422424
Oklahoma,2016,38.028597505324,0.048972793927615825,0.13012208734917224,0.1030130336679565,0.04392453260417657,0.040326892734861314,0.10568735147436911,0.1409298064202812,0.19103010018962496,0.12727784978051573,0.06877886066606903,30.6,32.2,62.800000000000004,31.2,52592,0.02118192881046547,0.05616823851536355,0.005457103742013994,0.057594310921813205,0.11716610891390325,0.9863477334955887,0.010857164587770004,0.6516580468512321,0.29080468512321267,0.04542515972010952,0.007415576513538181,0.6802365378764831,0.31974444782476424,0.577407210222087,0.422592789777913,0.017987526620018252,0.040918770915728625,0.35855263157894735,0.3118725281411622,0.10592865835108001,0.05445695162762397,0.03386446607849102,0.025897474901125647,0.020269242470337692,0.007605719501064801,0.022569972619409795,0.0,0.006274718588378461,0.008480377243687253,0.04700334651658047,0.044284301794949806,0.692557803468208,0.16401734104046242,0.03354122299969577,0.0027570733191359903
Oklahoma,2017,43.8124825745808,0.04881315696517467,0.13013560002545038,0.1037313866723418,0.04606352939627766,0.04138455513406423,0.10648320823890002,0.1393849456656479,0.1890948991748375,0.1305360045986191,0.06436695488482609,29.1,36.1,65.2,34.8,50214,0.02489345600828454,0.06056079977695463,0.006611701915800374,0.06099892460270044,0.11180148962440753,0.9859202612817143,0.010813717289998805,0.6498187756402597,0.29348388895527144,0.040088421555741424,0.009499342812761382,0.678257059784124,0.32174294021587607,0.5795594854024774,0.4203011112438762,0.018500816505357072,0.04036722826303421,0.38077030310272036,0.30354084518261837,0.10192376628032022,0.05092205361054686,0.03070856733181981,0.025351495598836978,0.01834149838690405,0.006253236149281077,0.023260445294141077,0.0,0.00681084956386665,0.0100171266977337,0.04813398653761899,0.0459035328792767,0.6970167682319672,0.15698809097064564,0.03206277133867049,0.002031306010276019
Oklahoma,2018,34.136546184738954,0.04462110547857149,0.13749888117692052,0.09711085977146174,0.04867138064124158,0.04774947042374238,0.09835634718504113,0.14088084602010897,0.19111125576702442,0.1313620348747325,0.06263320775391859,29.0,37.0,66.0,29.1,49800,0.02781124497991968,0.0667269076305221,0.0051204819277108436,0.07,0.10622489959839357,0.9847791164658635,0.01036144578313253,0.6507630522088353,0.29556224899598393,0.038795180722891565,0.00819277108433735,0.6717670682730924,0.32823293172690765,0.5779116465863454,0.4218875502008032,0.0164859437751004,0.03775100401606426,0.3908032128514056,0.30582329317269075,0.09696787148594377,0.0492570281124498,0.03076305220883534,0.0257429718875502,0.017730923694779115,0.0069277108433734936,0.021626506024096385,0.0,0.0065863453815261045,0.009598393574297188,0.05094377510040161,0.0463855421686747,0.7104216867469879,0.1471285140562249,0.026224899598393574,0.0018473895582329317
Oklahoma,2019,28.488289278228844,0.041963175409523594,0.14817148667175314,0.09056199104844627,0.05482192196521648,0.05296200962327123,0.09482880113004051,0.13463454301880862,0.1885269137874338,0.13319040437501925,0.06033389327791124,31.3,37.2,68.5,35.6,49143,0.030441771971593107,0.0704881671855605,0.006572655312048511,0.07386606434283621,0.0967380908776428,0.9850436481289299,0.01027613291821826,0.6352481533483915,0.3111531652524266,0.03640396394196529,0.009909854913212461,0.6788148871660257,0.3211240664998067,0.56357975703559,0.4361964064057953,0.01912785137252508,0.04179639012677289,0.403129642064994,0.30773457053903913,0.09331949616425533,0.0470870724213011,0.03139816454021936,0.023869116659544595,0.015709256659137617,0.005962191970372179,0.010784852369615204,0.0,0.006247074863154467,0.00929939157153613,0.05034287691024154,0.048572533219380175,0.7228496428789452,0.13706936898439248,0.02319760698370063,0.0015465071322467085
Pennsylvania,2011,16.063920434703654,0.05137398483562952,0.13060491024396273,0.10387880324630547,0.0455985862457754,0.042571002217175066,0.1003494791691753,0.13895456346289128,0.1934155639501816,0.12848871995141628,0.06383797176197864,30.9,27.6,58.5,28.3,143178,0.01725125368422523,0.056391345039042313,0.0,0.04659933788710556,0.14857031108131138,0.9702887315090307,0.018913520233555435,0.771759627875791,0.10843146293424967,0.09893279693807708,0.006697956389948177,0.6853636731900152,0.3137213817765299,0.5826104569137717,0.41738954308622833,0.013947673525262261,0.016978865468158515,0.28532316417326686,0.38677729818826917,0.11173504309321264,0.0559443489921636,0.035131095559373646,0.023599994412549414,0.017118551732808112,0.007543058291078238,0.045202475240609594,0.0,0.006823674028132814,0.009854865971029069,0.04264621659752196,0.03498442498149157,0.5757029711268491,0.23846540669655952,0.07878305326237271,0.004379164396764866
Pennsylvania,2012,21.050563453415105,0.048692384730037716,0.135042551356564,0.10151972788330461,0.04808845044361534,0.04512868474085651,0.09978359969707372,0.13482861393504805,0.19023702429303313,0.1340283806847347,0.06271520239154726,28.8,29.2,58.0,25.6,142514,0.017015872124843876,0.05991692044290386,0.0,0.047868981293065944,0.14426652820073818,0.9687258795627096,0.0180262991706078,0.763314481384285,0.10877527821828031,0.10557559257336122,0.007101056738285361,0.6835609133137797,0.31484626071824523,0.5810516861501326,0.41894831384986736,0.012756641452769552,0.021099681434806405,0.2918379948636625,0.38086784456263945,0.10944187939430512,0.05461919530712772,0.034508890354631824,0.023653816467154105,0.016524692310930855,0.007122107301738776,0.04687960481075543,0.0,0.007409798335602116,0.009830613132744854,0.041967806671625245,0.034270317302159785,0.5812551749301823,0.2335700352246095,0.07869402304335013,0.004175028418260662
Pennsylvania,2013,24.836610583234577,0.047371663476003315,0.1402342730053531,0.09723356489554195,0.05105927897711731,0.05039784784320804,0.09916374046132267,0.13370694259896085,0.18758451824416889,0.13050295416350094,0.06224720144571466,28.0,29.7,57.7,28.1,140921,0.017279184791478913,0.059842039156690625,0.0,0.04989320257449209,0.13836830564642602,0.9677195024162474,0.01800299458561889,0.756679274203277,0.10680452168236104,0.11407100432157025,0.007443887000518021,0.6860155690067484,0.3127426004640898,0.5841428885687726,0.41585711143122744,0.01467488876746546,0.02265808502636229,0.29640011070032146,0.37055513372740756,0.10742188885971572,0.05307938490359847,0.03224501671149083,0.023637357100786967,0.017286280965931267,0.00799029243334918,0.053150346648121995,0.0,0.006698788683020983,0.009757239871985013,0.041682928733119975,0.03404034884793608,0.5761667884843281,0.23628132073998906,0.08248593183414821,0.004215127624697525
Pennsylvania,2014,24.60145640621925,0.0456827975228587,0.14375518199247314,0.09464821032888487,0.05464310605100068,0.05211927888041385,0.09437839180326077,0.13345010511255112,0.18709161085494533,0.13242345663721752,0.061546446073092016,28.9,29.1,58.0,24.5,142268,0.017706019624933223,0.06215733685719909,0.0,0.04932943458824191,0.13312199510782466,0.9676877442573172,0.017375657210335422,0.7289622402789102,0.12424438383895184,0.10971546658419322,0.009594567998425507,0.6953777377906486,0.30434813169511066,0.589626620181629,0.41037337981837096,0.017087468721005427,0.025058340596620463,0.3763460511147974,0.32273596311187336,0.09144712795568927,0.04808530379284168,0.0317499367391121,0.0238071808136756,0.016707903393595187,0.005412320409368235,0.04149211347597492,0.0,0.006382320690527736,0.009130654820479658,0.04283465009700003,0.03451232884415329,0.5836379227936008,0.23137318300671972,0.08595045969578542,0.00409087075097703
Pennsylvania,2015,22.687472970002908,0.04209302043378892,0.14879871688090127,0.09137255678045521,0.05838195156883445,0.0578858130526942,0.09264197750453239,0.12935915957458158,0.18650613995846022,0.13563646826582568,0.05781854279426808,29.9,30.1,60.0,29.6,141047,0.018532829482371123,0.06126326685431097,0.0,0.05102554467659716,0.12261870156756259,0.9662240246159082,0.01802236134054606,0.7177323870766482,0.13150935503768246,0.11074322743482669,0.009897410083163768,0.6990294015470021,0.3007579033939042,0.5882152757591441,0.4117847242408559,0.015342403595964466,0.024580458995937523,0.3691251852219473,0.328847830864889,0.09171410948123675,0.04960757761597198,0.03189007919346033,0.02469389636078754,0.01771040858720852,0.0058278446191694965,0.040575127439789575,0.0,0.006217785560841422,0.009152977376335547,0.04372301431437748,0.03403120945500436,0.5865633441335157,0.229178926173545,0.0844753876367452,0.004275170687784923
Pennsylvania,2016,29.40986593405017,0.04075172321948992,0.1559765846289419,0.08979379153961459,0.06211881818463837,0.06145671359241221,0.08994775602694026,0.12640901857011438,0.1853330531796286,0.13226237021984671,0.05552371949389311,30.1,29.3,59.400000000000006,24.7,139409,0.01886535302598828,0.06195439318838812,0.005925012015006205,0.05515425833339311,0.11387356626903572,0.9655545911669978,0.018944257544347927,0.7147673392679096,0.13234439670322576,0.1307806526120982,0.008019568320553193,0.7016620160821755,0.298115616638811,0.5934265363068382,0.40657346369316183,0.014991858488332892,0.02900817020421924,0.3913735842018808,0.330588412512822,0.08682366274774225,0.045520733955483506,0.027616581425876377,0.022487787732499338,0.016318889024381496,0.006556248161883379,0.02854908937012675,0.0,0.006484516781556427,0.009023807645130515,0.041324448206356834,0.035643322884462265,0.592888550954386,0.22459095180368555,0.08421264050384121,0.003651127258641838
Pennsylvania,2017,28.313187411521287,0.038597491098534296,0.15746122420527411,0.08466751779082936,0.06582784357172662,0.06902448068463429,0.08560913844009982,0.11915377905259941,0.18059043188849844,0.13657218779680294,0.0619817294451417,30.3,30.5,60.8,25.9,137745,0.020545210352462883,0.06664488729173473,0.006047406439435188,0.0620857381393154,0.10908562924244074,0.9646811136520382,0.018955315982431303,0.7145304729754256,0.13583070165886238,0.12648734981306037,0.008697230389487822,0.6944498892881774,0.30528149842099533,0.5901121637808995,0.4098224980943047,0.015891683908671822,0.03028059094703982,0.385248103379433,0.33364550437402446,0.08576717848197757,0.04559875131583724,0.028552760535772624,0.02267232930414897,0.01746705869541544,0.008276162474136992,0.02635304366764674,0.0,0.006613670187665614,0.00954662601183346,0.041809140077679774,0.03565283676358488,0.5972703183418636,0.2201096228538241,0.083451304947548,0.003433881447602454
Pennsylvania,2018,21.37492352936841,0.03786394007996889,0.16511076001676395,0.08208350570068934,0.06949525182203548,0.07382484895600946,0.08605701637304669,0.11894912910571873,0.17759067439031745,0.1339696845352765,0.055411594127393396,29.4,30.8,60.2,26.9,135673,0.022023541898535448,0.0726010333669927,0.006692562263678108,0.06743419840351433,0.10226058242981285,0.9635446993874979,0.01944380974843926,0.7068466091263553,0.13957087998348972,0.1302396202634275,0.008019281655156148,0.6986578022156213,0.30105474191622505,0.5921590883963648,0.40777457563406133,0.017129421476638682,0.03129583631230975,0.37668511789375925,0.34268424815549153,0.08163009589232935,0.045653888393416525,0.029047784010083066,0.021868757969529678,0.016370243158181804,0.006324029099378653,0.031148423046589963,0.0,0.006117650527370958,0.009058545178480612,0.041850626137846146,0.0376862013812623,0.60482925858498,0.21560664244175334,0.07938204359010267,0.003287315825551141
Pennsylvania,2019,29.0546077627952,0.03530037226893755,0.1683601533478435,0.07592193056530168,0.07498447888295531,0.08235825830468964,0.08083009233379718,0.11729286345777978,0.1749654491609082,0.13855247247628222,0.05217640552337682,30.6,33.2,63.800000000000004,26.7,134230,0.02302018922744543,0.07516948521194963,0.009923266035908516,0.07704685986739179,0.09272144826044848,0.9633762944200254,0.019414437905088282,0.701229233405349,0.13280190717425314,0.14253147582507636,0.0073083513372569475,0.6978842285629144,0.30194442375027936,0.5912687178723087,0.4086567831334277,0.01988378156894882,0.042784772405572526,0.3821351411755941,0.32887581017656264,0.07906578261193474,0.042263279445727484,0.02731133129702749,0.02199210310660806,0.017700961037026,0.006794308276838263,0.031013931311927288,0.0,0.006369664009535871,0.009185725992699099,0.044408850480518514,0.03868732772107576,0.6225582954630112,0.20462638754376816,0.06912016687774715,0.0028980108768531625
South Carolina,2011,33.10508250135034,0.06151612378895723,0.1110541985320197,0.120692229975992,0.0322908314745685,0.025884296271406527,0.11339808618932037,0.14782017992570404,0.18917900645206526,0.11365510339649719,0.08423175530687035,28.4,33.0,61.4,29.5,57393,0.027233286289268726,0.0596065722300629,0.0,0.05289843709163138,0.11161639921244751,0.9878556618402942,0.0044430505462338616,0.9312285470353527,0.015611659958531528,0.038802641437109056,0.003641559075148537,0.6482323628317043,0.35141916261565,0.5292457268307982,0.4707542731692018,0.010907253497813322,0.033314167232937814,0.3335598417925531,0.32442980851323333,0.12496297457878139,0.06507762270660185,0.040318505741118255,0.028243862491941527,0.021361490077187115,0.009042914641158329,0.007213423239767916,0.0,0.00806718589375011,0.011900405972853832,0.04969247120729009,0.04497064101893959,0.6649068701758054,0.18078859791263743,0.03695572630808635,0.0017772202184935446
South Carolina,2012,27.99405126410638,0.05892522805497607,0.10723205692629198,0.11979365850387236,0.0353249590833214,0.030795804477181814,0.11155028446833692,0.1503712860071303,0.1881800188860151,0.1153630573594741,0.08286465687083017,29.4,33.0,62.4,28.6,57155,0.02503717959933514,0.06251421572915755,0.0,0.057685241886099206,0.10998162890385793,0.985793018983466,0.004933951535298749,0.9205843758201382,0.020523138832997986,0.043898171638526814,0.0036217303822937627,0.6454553407400927,0.3540547633627854,0.5205668795380981,0.47943312046190184,0.010252821275478961,0.03117837459539848,0.326585600559881,0.33405651299098943,0.12705800017496283,0.0643688216254046,0.04157116612719797,0.02797655498206631,0.01966582101303473,0.009780421660397165,0.006088706149943137,0.0,0.008030793456390517,0.011635027556644213,0.04993438894234975,0.04281340215204269,0.664998687778847,0.18166389642201033,0.03800192459102441,0.0019945761525675793
South Carolina,2013,29.932212342635797,0.055678735380545914,0.11476344809219227,0.11447861982422801,0.035353462401314456,0.02951651417144766,0.11639726095415213,0.14397075883486732,0.18527130908155298,0.12173293851591382,0.08256160370502444,29.8,33.4,63.2,29.2,56795,0.022008979663702792,0.0695131613698389,0.0,0.06729465621973765,0.10935821815300642,0.986019896117616,0.005405405405405406,0.9210317809666344,0.020723655251342548,0.042926313936085925,0.0038383660533497666,0.6495290078351967,0.3502597059600317,0.5267365084954662,0.47326349150453384,0.010282595298881944,0.02894621005370191,0.31810898846729463,0.33237080728937407,0.13131437626551634,0.0665727616867682,0.04158816797253279,0.02935117527951404,0.020389118760454267,0.009472664847257681,0.010441059952460604,0.0,0.008064090148780702,0.012553922000176071,0.04961704375385157,0.0408838806232943,0.6609736772603222,0.18519235848226076,0.04014437890659389,0.00181353992428911
South Carolina,2014,41.64714456765058,0.057147973287756906,0.11665845026067742,0.11421219033239675,0.03796268381662759,0.03386373770121771,0.11024543245214508,0.14882084761762365,0.1849628884306857,0.12226767473340744,0.07371526920745045,30.0,32.4,62.4,27.9,57627,0.02573446474742742,0.0758672150207368,0.0,0.0707827927881028,0.11173581827962586,0.9861870303850626,0.005900012147083833,0.9193780693077898,0.021777986013500616,0.04569038818609333,0.004824127579086192,0.6565845870859146,0.34320717719124716,0.526940496642199,0.473059503357801,0.01114061117184653,0.03451507106044042,0.3724295902962153,0.3076682804935187,0.11031287417356447,0.0635639543963767,0.03939125757023618,0.02880594165929165,0.020007982369375465,0.0065767782463081546,0.00553559963211689,0.0,0.007427074114564353,0.011747965363458101,0.048987453797699,0.03933919863952661,0.6555954674024329,0.18749891543894356,0.04676627275409096,0.00199559234386659
South Carolina,2015,34.40031648291165,0.053843985261817454,0.12033491267369362,0.10854942890197224,0.04046563265477121,0.037110134442493725,0.10547497384858494,0.14255041429863805,0.19326604880811954,0.12734920878059128,0.07122873029152119,29.3,33.1,62.400000000000006,29.2,58139,0.027520253186329315,0.07457988613495244,0.0,0.06921343676361823,0.0979549011850909,0.9851218631211407,0.006071655859233905,0.9093723662257692,0.023443815683104285,0.052993687541925384,0.005658852061438965,0.6621544918213248,0.33701990058308534,0.5348561206763103,0.4651438793236898,0.013966528492062128,0.03462391854005057,0.35991331120246306,0.3149864978757805,0.11324584186174513,0.062333373467035894,0.03925076110700219,0.030203477871996422,0.020932592579851736,0.00744766851855037,0.00292402690104749,0.0,0.008462477854796265,0.01119730301518774,0.04967405700132441,0.0409191764564234,0.6470527528853266,0.1931921773680318,0.04678443041675984,0.0019092175648015963
South Carolina,2016,48.82982804924837,0.04896568786861583,0.13078173837040336,0.09832723092597054,0.04590688543860085,0.04287703748199799,0.10563283350853671,0.1424253260889529,0.18602384854649623,0.12831174892582145,0.07122562773406396,29.8,33.5,63.3,29.2,57342,0.029594363642705172,0.0763838024484671,0.0,0.0740818248404311,0.09122458233057794,0.9834501761361655,0.006905932824107983,0.9035087719298246,0.029315336053852326,0.052928045760524574,0.006190924627672561,0.6646611558717869,0.3349726204178438,0.5471905409647378,0.4528094590352621,0.015276760489693418,0.034268075755990376,0.35802727494681036,0.326636671200865,0.11230860451327125,0.05863067210770465,0.03629102577517352,0.02935021450245893,0.01995047260297862,0.0071675211886575284,0.0019880715705765406,0.0,0.008091800076732587,0.01149244881587667,0.05041679746084894,0.04129608315022148,0.6525583342052945,0.18771581040075339,0.04591747759059677,0.0020229500191831467
South Carolina,2017,42.083852075259955,0.04482537537349528,0.13378532301252974,0.10127513127911905,0.04906909240780856,0.048164999860990466,0.10411156247353778,0.1353309817023129,0.18626195296299353,0.1268420620356047,0.07025414550838971,28.7,35.1,63.8,30.5,57029,0.031124515597327675,0.07382209051535184,0.0,0.08306300303354433,0.08404495958196707,0.9830963194164373,0.0071191849760648095,0.8943870662294622,0.03491206228410107,0.05516491609531993,0.005576110399971944,0.6643988146381665,0.33544337091655124,0.5387259113784215,0.46113380911466095,0.016114608357151623,0.029634045836328886,0.37123218011888687,0.32997247014676745,0.10882182749127636,0.05919795191919901,0.03326377807782006,0.02521524136842659,0.018341545529467464,0.006312577811288993,0.0018587034666573147,0.0,0.007890722264111241,0.01095933647793228,0.05114941520980554,0.041838362938154273,0.6641708604394255,0.1811885181223588,0.04057584737589647,0.0014553998842694068
South Carolina,2018,28.23413153576029,0.044264652215473994,0.13630629602987163,0.09568551966585949,0.05233993905968051,0.05252850974022284,0.10035306492597969,0.13215563647445225,0.18735886136982288,0.13376185459264314,0.0659593301868407,29.2,36.2,65.4,30.0,56669,0.034410347809207854,0.07755563006229155,0.0,0.08726111277770915,0.0820377984435935,0.9834653867193703,0.006935008558471122,0.8937337874322822,0.041045368720111525,0.050662619774479875,0.005629179974942208,0.6646843953484268,0.33517443399389435,0.5383543030581094,0.4615751116130512,0.02121089131623992,0.030492862058621114,0.396583670084173,0.3144399936473204,0.09744304646279271,0.054350703206338564,0.0332280435511479,0.02512837706682666,0.017911027192997937,0.007234996206038575,0.00195874287529337,0.0,0.007887910497803031,0.010887786973477562,0.050750851435529126,0.043533501561700404,0.6761898039492491,0.17127530042880587,0.036986712311845985,0.0017646332209850183
South Carolina,2019,42.07721168343911,0.03726002417685988,0.1502493494785584,0.0853658286721167,0.0642756162025939,0.06174257790890651,0.08820722437355297,0.1346267953367345,0.1828545085745897,0.13262913106726495,0.06252094986374905,30.2,36.8,67.0,30.9,57038,0.035607840387110345,0.0757389810301904,0.0,0.08652126652407167,0.07386303867597041,0.9857288123707002,0.006329113924050633,0.9003296048248536,0.03525719695641502,0.05122900522458712,0.004786282828991199,0.6674497703285529,0.33232231144149516,0.533311125916056,0.4666012132262702,0.01809320102387882,0.03843052000420772,0.41020021739892704,0.30730390266138363,0.09111469546618044,0.05366597706791963,0.03148778007644027,0.023984010659560292,0.016743223815701813,0.005925873978751008,0.0029804691609102703,0.0,0.007696623303762404,0.011869280129036782,0.05205301728672113,0.042533048143343036,0.6977628949121638,0.15700059609383218,0.02901574389003822,0.0012798485220379397
